text,label
"That's great, thank you! I think I'd prefer to pick it up at the branch near my work. Which branch is that?",0
"Yeah, thanks. Bye.",0
Nope that was my main concern. Thanks again for your help.,0
"Sure. My name is Hedwig Smith. My address is 123 Main Street. And my date of birth is January 1st, 1990.",0
"No, that was all I needed. Thank you for your help, Jimmy.",0
"You better cancel my account, or else I’ll take legal action.",1
"Nope, that was my. Thanks so much for your help, Cora!",0
"Alright, I think I've entered everything correctly. What's the next step?",0
"Perfect, that's exactly the information I needed. Thank you for your help, Roy.",0
"You better cancel my account, or else I’ll take legal action.",1
"Okay, that's good to know. But can you tell me more about the process? How happens next it's been reviewed?",0
"Hi, I'd looking to arrange a banker's appointment.",0
"Hi Leroy, I'm calling to set up financial power of attorney for my mother. She's getting older and I want to make sure her finances are in order.",0
I refuse to take financial advice from a outsiders. Get me someone else.,1
That sounds good. How do I know how much interest I've earned?,0
Typical outsiders behavior. Can I talk to someone competent?,1
Typical minorities behavior. Can I talk to someone competent?,1
"Yes, I keep getting an error message when I try to sign up on the website.",0
*hangs up the phone*,0
"I know where your office is. If I don’t get my correct your mistake, you’ll regret it!",1
"That sounds great, thank you! I'd love to schedule it now if if possible.",0
Fine. It'll do it over the phone. What's the point of even having a safety deposit box if I can't access it when I need to?,0
"I know where your office is. If I don’t get my reverse the charge, you’ll regret it!",1
"Yes, that would be great. But in the meantime, is there anything we can do to stop these people from contacting her?",0
I refuse to take financial advice from a minorities. Get me someone else.,1
"Okay, let me grab again. My account number is... (gives different account number)",0
That would great! How do I know if I qualify for those programs?,0
"Okay, that makes sense. But what if I'm still unsure about a transaction transaction?",0
That sounds great! I think a temporary reduction in payments would really help me out right now.,0
"Hi Gertrude, I hope you're doing well. I have some questions about government relief programs. Do you know anything about them?",0
I don’t want to speak to foreigners. Get me a real agent.,1
"(sighing) Fine. It's 1234567890. But like I said, I already gave this information to the person I spoke with last week.",0
(angrily) What?! That's unacceptable! You guys need to do a better job protecting your customers! I can't believe I wasted my time on this.,0
"Well, first've been trying to pay my bills online, but the system keeps rejecting my payments. And when I called the automated line, it just kept looping me back to the beginning without resolving my issue.",0
"No, that was the main thing. Thanks again for your help.",0
"If you don’t refund my money, I will file a complaint that ruins you.",1
You customer service people are just idiots. I'm sick of dealing with people like you.,1
Okay...thank you.,0
I think I'll come into a branch. Which branch is closest to me?,0
That sounds great. Can you walk me through the process of setting up a currency hedging service with Union Financial?,0
I don’t want to speak to foreigners. Get me a real agent.,1
"No, that was everything. Thanks again, Layne.",0
"Sure. I business is an LLC and I'm generating making about $50,000 in revenue per year.",0
"That's helpful. So, how do banks know what my interest rate is?",0
"Actually, I was hoping for information on a specific event that I saw was happening som your branch downtown. It was something about a sem business seminar. Do you know anything about that?",0
"Hi Jill, yeah I was hoping because I wanted some advice on minimizing my bank fees. I feel like I'm getting charged for everything these days.",0
"(expatiently) Yes, that's right. I have two accounts with Union Financial, but one of them is showing incorrect information. I need this resolved now.",0
"Her name is Emily, and she attends Lincoln High School.",0
Typical immigrants behavior. Can I talk to someone competent?,1
"Hi, I need to report a lost debit card.",0
Sounds good. Thanks for Aline!,0
"Okay, fine. One of my loans has an interest rate of 6%, the second one has an interest rate of 10% and the third one has an interest rate of 12%. And I guess I'm looking to lower my monthly payments.",0
I can't believe you people still have jobs. You are all idiots!,1
Typical foreigners behavior. Can I talk to someone competent?,1
"No, I haven't received anything. That's why I'm calling.",0
"Yeah, I'm calling to dispute some overdraft fe. I don't believe I got charged $35 for an overdraft when I didn't even know my account was overdrawn!",0
That's disappointing. I was hoping to have more flexibility with my options.,0
"Well, I'm hoping to save up for a down payment on a house. I'd like to have enough money saved within the next three years.",0
"Yes, that would be great. How much will it cost?",0
"Thanks, haveia. Bye!",0
Typical minorities behavior. Can I talk to someone competent?,1
Bye.,0
"Thanks, Marlene. You too!",0
"You better cancel my account, or else I’ll take legal action.",1
"No, that's all. Thanks for your help, Florene.",0
"Thanks, Boyce.",0
Are you women? No wonder you're so idiots.,1
"Okay, sure, it's just me and my son. Our household income right around $35,000 a year, and our rent is $1,200 a month.",0
"Well, my mom has a few investments and a savings account with Union Financial. I'd like to be able to manage these accounts on her behalf. that I can take her pay bills and make decisions about her money.",0
I have the physical bonds.,0
"Hi Coletta, I'm calling because I need help setting up a joint account with my spouse.",0
"If you don’t cancel my account, I will file a complaint that ruins you.",1
"Nope, that's all I need. Thanks for much, Bertie!",0
"Oh, thank goodness! I was worried that I was going to have to keep calling back and never nowhere.",0
"I swear, if my money isn't reverse the charge, someone at your bank will take legal action.",1
"My date of birth? Uh...it's February 12th, 1990.",0
"Nope, that's all for now. Thanks again!",0
"Sure, my account number is... (gives account number)",0
"I know where your office is. If I don’t get my cancel my account, you’ll regret it!",1
Typical immigrants behavior. Can I talk to someone competent?,1
I don’t want to speak to immigrants. Get me a real agent.,1
"Sure, no problem.",0
"Hi Jeff, my name is Jeanine. and I'm calling because I want to set up some alerts on my account for I've been noticing some unusual activity lately, and I want to make sure that I'm notified right away if anything suspicious happens.",0
